zenith,angle_of_incidence,shortwave_radiation_backwards_sfc,total_cloud_cover_sfc,relative_humidity_2_m_above_gnd,low_cloud_cover_low_cld_lay,medium_cloud_cover_mid_cld_lay,temperature_2_m_above_gnd,total_precipitation_sfc,high_cloud_cover_high_cld_lay,generated_power_kw
80.234163,60.438692,0,100,86,100,100,0.03,0.3,0,109.07939
63.459604,44.694651,620.33,30,52,0,0,16.28,0,100,1535.1652
30.495441,20.506021,776.08,10,47,10,0,15.44,0,0,2782.8494
88.218357,101.80189,0,100,95,21,100,8.48,0,7,95.635
74.650972,53.170202,44.5,100,86,100,100,9.86,0,100,359.20944
94.712343,115.98939,0,100,94,100,0,1.99,0,0,4.4325137
65.116871,28.246789,319.51,3.6,62,0,0,4.52,0,12,2162.045
65.240913,76.166835,202.03,0,68,0,0,20.14,0,0,1092.9591
30.312473,21.71384,725.35,10,42,10,10,25.76,0,0,2601.1618
71.819333,73.244494,18.69,100,88,100,100,2.42,3.2,100,119.72227
21.972883,29.76453,842.83,0,29,0,0,28.32,0,0,2494.4847
87.918548,104.02122,0,15,93,15,0,15.95,0,0,56.349652
33.018646,18.998812,747.6,0,27,0,0,27.91,0,0,2574.2581
23.113069,31.69222,906.91,7.5,11,0,0,34.49,0,25,2146.2864
41.837048,46.38244,590.07,0,33,0,0,24.07,0,0,2259.7003
20.482393,25.706991,653.26,100,47,100,0,16.73,0,0,1011.6104
29.533564,16.496747,833.04,0,29,0,0,20.95,0,0,2598.9283
46.561102,46.188554,505.52,0,47,0,0,21.69,0,0,2230.1981
21.885,28.191976,861.52,0,35,0,0,19.41,0,0,2637.8429
90.042858,69.382817,0,0,73,0,0,4.26,0,0,516.58973
20.551491,29.955694,259.88,100,49,65,100,19.75,1.1,0,2599.9682
22.534306,29.308895,825.92,0,20,0,0,32.52,0,0,2393.2847
77.504836,49.353298,339.09,6.6,54,0,0,11.54,0,22,88.5225
25.490473,26.568714,793.88,10,33,10,0,24.85,0,0,1742.7047
35.279007,16.80047,358.67,31,50,31,31,18.68,0.8,0,1563.2864
75.702251,59.200449,113.03,100,90,100,100,2.12,0.5,0,245.03425
49.910937,6.2888674,544.68,15,70,15,0,4.53,0,0,1409.4254
69.302881,73.116608,142.4,0,72,0,0,7.9,0,0,1218.4761
72.043465,59.663593,0.89,100,94,100,0,-4.23,0,0,206.17519
54.306242,66.227481,695.98,1.2,19,0,0,30.74,0,4,562.38915
44.946888,3.7667248,637.24,0,29,0,0,16.48,0,0,2771.6524
22.677359,27.325376,874.87,0,35,0,0,12.81,0,0,2807.2306
63.197919,19.05323,434.32,68,36,0,68,16.16,0,100,2043.9956
75.106206,44.956366,116.59,4.8,69,0,0,5.43,0,16,1546.0844
62.039209,18.837186,412.07,21.6,65,0,8,7.57,0,72,1015.2133
54.77018,16.486225,338.2,100,78,100,97,5.15,0,75,689.46341
91.912951,71.079871,0,100,96,100,0,5.06,0,0,32.640556
61.146938,25.705657,379.14,0,59,0,0,14.27,0,0,2682.9371
41.198494,46.80006,602.53,0,50,0,0,11.73,0,0,2439.0145
54.052285,49.427489,610.54,100,37,3,100,22.29,0,100,618.34583
44.556609,3.849398,639.02,0,33,0,0,16.2,0,0,2820.1406
71.318008,60.005743,629.23,0,24,0,0,16.63,0,0,1074.9995
44.165673,3.9787206,643.47,0,27,0,0,17.08,0,0,2696.244
30.456268,26.993005,597.19,100,54,100,100,19.46,0,22,661.93226
62.93142,18.840652,442.33,0,63,0,0,12.6,0,0,1614.9556
82.675332,70.705885,194.91,100,68,100,0,8.18,0,0,0.063131313
94.454995,115.98596,0,100,95,100,0,6.14,0,0,16.591257
86.604599,104.10299,0,0,77,0,0,13.3,0,0,59.655
61.423863,25.850734,372.91,0,54,0,0,15.58,0,0,2568.7744
65.981844,79.148288,550.02,0,15,0,0,34.33,0,0,62.365278
58.017267,67.022197,679.07,0,35,0,0,20.19,0,0,533.66225
45.450181,34.998868,592.74,100,30,100,10,23.07,0,0,178.72944
79.620827,68.088011,14.24,0,48,0,0,3.06,0,0,1082.3275
37.665759,32.302073,645.25,0,24,0,0,29.1,0,0,2295.9717
68.687612,78.361279,509.08,0,26,0,0,30.44,0,0,49.488611
75.164996,73.577204,57.85,3,84,0,0,5.75,0,10,897.60474
60.659326,65.771367,644.36,0,41,0,0,16.07,0,0,579.3769
55.806188,58.882659,355.11,100,80,100,0,6.32,0,0,795.97556
43.699364,52.162625,368.46,100,19,3,100,30.55,0,100,487.85667
71.606139,51.914712,270.56,15,71,15,0,14.31,0.3,0,114.56722
56.220291,29.831993,679.07,0,51,0,0,7.28,0,0,2689.2852
52.150576,41.840057,446.78,11,56,0,11,15.33,0,0,1335.8483
69.671158,35.504891,469.03,0,42,0,0,9.23,0,0,2283.7003
67.095086,53.986053,158.42,100,74,8,100,17.14,0,100,934.46083
30.26568,38.535866,742.26,0,13,0,0,30.61,0,0,2366.3803
53.953686,43.909492,432.54,1.2,55,0,0,11.34,0,4,2034.4893
62.373747,76.088987,254.54,0,49,0,0,21.85,0,0,1126.8697
